drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,Q8WUI4,HDAC7,ENSG00000061273,DB13961|Q8WUI4,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,O15379,HDAC3,ENSG00000171720,DB13961|O15379,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,Q9UKV0,HDAC9,ENSG00000048052,DB13961|Q9UKV0,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P12931,SRC,ENSG00000197122,DB13961|P12931,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,Q13547,HDAC1,ENSG00000116478,DB00201|Q13547,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00201|Q9UQL6,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,Q92769,HDAC2,ENSG00000196591,DB00201|Q92769,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P09884,POLA1,ENSG00000101868,DB00201|P09884,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P12268,IMPDH2,ENSG00000178035,DB00201|P12268,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P07947,YES1,ENSG00000176105,DB00201|P07947,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P06241,FYN,ENSG00000010810,DB00201|P06241,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P56524,HDAC4,ENSG00000068024,DB00201|P56524,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00201|Q8WUI4,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,O15379,HDAC3,ENSG00000171720,DB00201|O15379,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00201|Q9UKV0,,
DB00201,7.37151916060283e-06,5.13244300127547,67,Caffeine,N06,Psychoanaleptics ,P12931,SRC,ENSG00000197122,DB00201|P12931,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB08916|Q13547,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB08916|Q9UQL6,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB08916|Q92769,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB08916|P09884,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB08916|P12268,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB08916|P07947,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB08916|P06241,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB08916|P56524,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB08916|Q8WUI4,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB08916|O15379,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB08916|Q9UKV0,,
DB08916,7.232033464402938e-06,5.140739572940338,68,Afatinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB08916|P12931,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q13547,HDAC1,ENSG00000116478,DB00481|Q13547,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q9UQL6,HDAC5,ENSG00000108840,DB00481|Q9UQL6,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q92769,HDAC2,ENSG00000196591,DB00481|Q92769,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P09884,POLA1,ENSG00000101868,DB00481|P09884,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P12268,IMPDH2,ENSG00000178035,DB00481|P12268,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P07947,YES1,ENSG00000176105,DB00481|P07947,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P06241,FYN,ENSG00000010810,DB00481|P06241,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P56524,HDAC4,ENSG00000068024,DB00481|P56524,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q8WUI4,HDAC7,ENSG00000061273,DB00481|Q8WUI4,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,O15379,HDAC3,ENSG00000171720,DB00481|O15379,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q9UKV0,HDAC9,ENSG00000048052,DB00481|Q9UKV0,,
DB00481,6.884798417256395e-06,5.1621087711012965,69,Raloxifene,G03,Sex hormones and modulators of the genital system ,P12931,SRC,ENSG00000197122,DB00481|P12931,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,Q13547,HDAC1,ENSG00000116478,DB08895|Q13547,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,Q9UQL6,HDAC5,ENSG00000108840,DB08895|Q9UQL6,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,Q92769,HDAC2,ENSG00000196591,DB08895|Q92769,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P09884,POLA1,ENSG00000101868,DB08895|P09884,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P12268,IMPDH2,ENSG00000178035,DB08895|P12268,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P07947,YES1,ENSG00000176105,DB08895|P07947,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P06241,FYN,ENSG00000010810,DB08895|P06241,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P56524,HDAC4,ENSG00000068024,DB08895|P56524,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,Q8WUI4,HDAC7,ENSG00000061273,DB08895|Q8WUI4,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,O15379,HDAC3,ENSG00000171720,DB08895|O15379,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,Q9UKV0,HDAC9,ENSG00000048052,DB08895|Q9UKV0,,
DB08895,6.478020173929941e-06,5.18855770383853,70,Tofacitinib,L04,Immunosuppressants ,P12931,SRC,ENSG00000197122,DB08895|P12931,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB09063|Q13547,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB09063|Q9UQL6,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB09063|Q92769,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB09063|P09884,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB09063|P12268,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB09063|P07947,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB09063|P06241,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB09063|P56524,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB09063|Q8WUI4,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB09063|O15379,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB09063|Q9UKV0,,
DB09063,6.450316389688827e-06,5.190418982585503,71,Ceritinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB09063|P12931,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB09053|Q13547,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB09053|Q9UQL6,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB09053|Q92769,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB09053|P09884,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB09053|P12268,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB09053|P07947,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB09053|P06241,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB09053|P56524,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB09053|Q8WUI4,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB09053|O15379,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB09053|Q9UKV0,,
DB09053,6.406897088241338e-06,5.193352251873265,72,Ibrutinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB09053|P12931,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00242|Q13547,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00242|Q9UQL6,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00242|Q92769,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00242|P09884,target_negativeEffect,inhibitor
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00242|P12268,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00242|P07947,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00242|P06241,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00242|P56524,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00242|Q8WUI4,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00242|O15379,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00242|Q9UKV0,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00242|P12931,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,Q13547,HDAC1,ENSG00000116478,DB00242|Q13547,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,Q9UQL6,HDAC5,ENSG00000108840,DB00242|Q9UQL6,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,Q92769,HDAC2,ENSG00000196591,DB00242|Q92769,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P09884,POLA1,ENSG00000101868,DB00242|P09884,target_negativeEffect,inhibitor
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P12268,IMPDH2,ENSG00000178035,DB00242|P12268,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P07947,YES1,ENSG00000176105,DB00242|P07947,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P06241,FYN,ENSG00000010810,DB00242|P06241,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P56524,HDAC4,ENSG00000068024,DB00242|P56524,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,Q8WUI4,HDAC7,ENSG00000061273,DB00242|Q8WUI4,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,O15379,HDAC3,ENSG00000171720,DB00242|O15379,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,Q9UKV0,HDAC9,ENSG00000048052,DB00242|Q9UKV0,,
DB00242,6.328886438310508e-06,5.198672696971618,73,Cladribine,L04,Immunosuppressants ,P12931,SRC,ENSG00000197122,DB00242|P12931,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,Q13547,HDAC1,ENSG00000116478,DB00945|Q13547,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,Q9UQL6,HDAC5,ENSG00000108840,DB00945|Q9UQL6,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,Q92769,HDAC2,ENSG00000196591,DB00945|Q92769,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P09884,POLA1,ENSG00000101868,DB00945|P09884,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P12268,IMPDH2,ENSG00000178035,DB00945|P12268,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P07947,YES1,ENSG00000176105,DB00945|P07947,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P06241,FYN,ENSG00000010810,DB00945|P06241,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P56524,HDAC4,ENSG00000068024,DB00945|P56524,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,Q8WUI4,HDAC7,ENSG00000061273,DB00945|Q8WUI4,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,O15379,HDAC3,ENSG00000171720,DB00945|O15379,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,Q9UKV0,HDAC9,ENSG00000048052,DB00945|Q9UKV0,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,N02,Analgesics ,P12931,SRC,ENSG00000197122,DB00945|P12931,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,Q13547,HDAC1,ENSG00000116478,DB00945|Q13547,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00945|Q9UQL6,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,Q92769,HDAC2,ENSG00000196591,DB00945|Q92769,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P09884,POLA1,ENSG00000101868,DB00945|P09884,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P12268,IMPDH2,ENSG00000178035,DB00945|P12268,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P07947,YES1,ENSG00000176105,DB00945|P07947,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P06241,FYN,ENSG00000010810,DB00945|P06241,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P56524,HDAC4,ENSG00000068024,DB00945|P56524,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00945|Q8WUI4,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,O15379,HDAC3,ENSG00000171720,DB00945|O15379,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00945|Q9UKV0,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,B01,Antithrombotic agents ,P12931,SRC,ENSG00000197122,DB00945|P12931,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478,DB00945|Q13547,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB00945|Q9UQL6,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591,DB00945|Q92769,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868,DB00945|P09884,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035,DB00945|P12268,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105,DB00945|P07947,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810,DB00945|P06241,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024,DB00945|P56524,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB00945|Q8WUI4,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720,DB00945|O15379,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB00945|Q9UKV0,,
DB00945,6.2641586668592335e-06,5.203137250428287,74,Aspirin,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122,DB00945|P12931,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,Q13547,HDAC1,ENSG00000116478,DB11742|Q13547,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB11742|Q9UQL6,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,Q92769,HDAC2,ENSG00000196591,DB11742|Q92769,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P09884,POLA1,ENSG00000101868,DB11742|P09884,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P12268,IMPDH2,ENSG00000178035,DB11742|P12268,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P07947,YES1,ENSG00000176105,DB11742|P07947,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P06241,FYN,ENSG00000010810,DB11742|P06241,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P56524,HDAC4,ENSG00000068024,DB11742|P56524,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB11742|Q8WUI4,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,O15379,HDAC3,ENSG00000171720,DB11742|O15379,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB11742|Q9UKV0,,
DB11742,5.954967469068828e-06,5.225120606648456,75,Ebastine,R06,Antihistamines for systemic use ,P12931,SRC,ENSG00000197122,DB11742|P12931,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,Q13547,HDAC1,ENSG00000116478,DB00451|Q13547,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB00451|Q9UQL6,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,Q92769,HDAC2,ENSG00000196591,DB00451|Q92769,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P09884,POLA1,ENSG00000101868,DB00451|P09884,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P12268,IMPDH2,ENSG00000178035,DB00451|P12268,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P07947,YES1,ENSG00000176105,DB00451|P07947,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P06241,FYN,ENSG00000010810,DB00451|P06241,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P56524,HDAC4,ENSG00000068024,DB00451|P56524,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB00451|Q8WUI4,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,O15379,HDAC3,ENSG00000171720,DB00451|O15379,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB00451|Q9UKV0,,
DB00451,5.805924155658772e-06,5.236128641772347,76,Levothyroxine,H03,Thyroid therapy ,P12931,SRC,ENSG00000197122,DB00451|P12931,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00433|Q13547,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00433|Q9UQL6,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00433|Q92769,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00433|P09884,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00433|P12268,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00433|P07947,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00433|P06241,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00433|P56524,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00433|Q8WUI4,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00433|O15379,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00433|Q9UKV0,,
DB00433,5.733616665504823e-06,5.241571346203114,77,Prochlorperazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00433|P12931,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00441|Q13547,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00441|Q9UQL6,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00441|Q92769,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00441|P09884,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00441|P12268,,
