cmpdname,drugbank_id,atc_code,atc_label
Oxandrolone,DB00621,A14,Anabolic agents for systemic use 
Oxandrolone,DB00621,A14A,Anabolic steroids 
Oxandrolone,DB00621,A14AA,Androstan derivatives
Oxandrolone,DB00621,C147908,Hormone Therapy Agent 
Oxandrolone,DB00621,C548,Therapeutic Hormone 
Oxandrolone,DB00621,C1636,Therapeutic Steroid Hormone
Oxandrolone,DB00621,C147908,Hormone Therapy Agent 
Oxandrolone,DB00621,C548,Therapeutic Hormone 
Oxandrolone,DB00621,C2360,Anabolic Steroid
Oxandrolone,DB00621,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Oxandrolone,DB00621,D006728,Hormones 
Oxandrolone,DB00621,D000728,Androgens
Oxandrolone,DB00621,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Oxandrolone,DB00621,D006728,Hormones 
Oxandrolone,DB00621,D045930,Anabolic Agents
Prasterone,DB01708,A14,Anabolic agents for systemic use 
Prasterone,DB01708,A14A,Anabolic steroids 
Prasterone,DB01708,A14AA,Androstan derivatives
Prasterone,DB01708,C147908,Hormone Therapy Agent 
Prasterone,DB01708,C548,Therapeutic Hormone 
Prasterone,DB01708,C1636,Therapeutic Steroid Hormone
Prasterone,DB01708,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Prasterone,DB01708,D006728,Hormones
Prasterone,DB01708,D007155,Immunologic Factors
Prasterone,DB01708,G03,Sex hormones and modulators of the genital system
Camylofin,DB13738,A03,Drugs for functional gastrointestinal disorders 
Camylofin,DB13738,A03A,Drugs for functional gastrointestinal disorders 
Camylofin,DB13738,A03AA,"Synthetic anticholinergics, esters with tertiary amino group"
Camylofin,DB13738,C78272,Agent Affecting Nervous System 
Camylofin,DB13738,C29698,Antispasmodic Agent
Camylofin,DB13738,D018373,Peripheral Nervous System Agents 
Camylofin,DB13738,D001337,Autonomic Agents 
Camylofin,DB13738,D010276,Parasympatholytics
Penicillin G Procaine,DB09320,J01,Antibacterials for systemic use 
Penicillin G Procaine,DB09320,J01C,"Beta-lactam antibacterials, penicillins "
Penicillin G Procaine,DB09320,J01CE,Beta-lactamase sensitive penicillins
Penicillin G,DB01053,C254,Anti-Infective Agent 
Penicillin G,DB01053,C258,Antibiotic 
Penicillin G,DB01053,C260,Beta-Lactam Antibiotic
Penicillin G,DB01053,D000890,Anti-Infective Agents 
Penicillin G,DB01053,D000900,Anti-Bacterial Agents 
Penicillin G,DB01053,D007769,Lactams
Penicillin G,DB01053,D000890,Anti-Infective Agents 
Penicillin G,DB01053,D000900,Anti-Bacterial Agents 
Penicillin G,DB01053,D010406,Penicillins
Penicillin G,DB01053,D000890,Anti-Infective Agents 
Penicillin G,DB01053,D000900,Anti-Bacterial Agents 
Penicillin G,DB01053,D047090,beta-Lactams
Penicillin G,DB01053,J01,Antibacterials for systemic use 
Penicillin G,DB01053,J01C,"Beta-lactam antibacterials, penicillins "
Penicillin G,DB01053,J01CE,Beta-lactamase sensitive penicillins
Penicillin G,DB01053,S01,Ophthalmologicals 
Penicillin G,DB01053,S01A,Antiinfectives 
Penicillin G,DB01053,S01AA,Antibiotics
Idoxuridine,DB00249,C274,Antineoplastic Agent 
Idoxuridine,DB00249,C798,Radiosensitizing Agent
Idoxuridine,DB00249,D06,Antibiotics and chemotherapeutics for dermatological use 
Idoxuridine,DB00249,D06B,Chemotherapeutics for topical use 
Idoxuridine,DB00249,D06BB,Antivirals
Idoxuridine,DB00249,D000890,Anti-Infective Agents 
Idoxuridine,DB00249,D000998,Antiviral Agents
Idoxuridine,DB00249,D004791,Enzyme Inhibitors 
Idoxuridine,DB00249,D019384,Nucleic Acid Synthesis Inhibitors
Idoxuridine,DB00249,J05,Antivirals for systemic use 
Idoxuridine,DB00249,J05A,Direct acting antivirals 
Idoxuridine,DB00249,J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
Idoxuridine,DB00249,S01,Ophthalmologicals 
Idoxuridine,DB00249,S01A,Antiinfectives 
Idoxuridine,DB00249,S01AD,Antivirals
Metaraminol,DB00610,C01,Cardiac therapy 
Metaraminol,DB00610,C01C,Cardiac stimulants excl. cardiac glycosides 
Metaraminol,DB00610,C01CA,Adrenergic and dopaminergic agents
Metaraminol,DB00610,C78272,Agent Affecting Nervous System 
Metaraminol,DB00610,C29747,Adrenergic Agent 
Metaraminol,DB00610,C87053,Adrenergic Agonist
Metaraminol,DB00610,D002317,Cardiovascular Agents 
Metaraminol,DB00610,D014662,Vasoconstrictor Agents
Metaraminol,DB00610,D018373,Peripheral Nervous System Agents 
Metaraminol,DB00610,D001337,Autonomic Agents 
Metaraminol,DB00610,D013566,Sympathomimetics
Metaraminol,DB00610,D018377,Neurotransmitter Agents 
Metaraminol,DB00610,D018663,Adrenergic Agents 
Metaraminol,DB00610,D000322,Adrenergic Agonists
Pilocarpine,DB01085,C78272,Agent Affecting Nervous System 
Pilocarpine,DB01085,C47796,Cholinergic Agonist
Pilocarpine,DB01085,D018373,Peripheral Nervous System Agents 
Pilocarpine,DB01085,D001337,Autonomic Agents 
Pilocarpine,DB01085,D008916,Miotics
Pilocarpine,DB01085,D018377,Neurotransmitter Agents 
Pilocarpine,DB01085,D018678,Cholinergic Agents 
Pilocarpine,DB01085,D018679,Cholinergic Agonists
Pilocarpine,DB01085,N07,Other nervous system drugs 
Pilocarpine,DB01085,N07A,Parasympathomimetics
Pilocarpine,DB01085,S01,Ophthalmologicals 
Pilocarpine,DB01085,S01E,Antiglaucoma preparations and miotics 
Pilocarpine,DB01085,S01EB,Parasympathomimetics
Pentetrazol,DB13415,C78272,Agent Affecting Nervous System 
Pentetrazol,DB13415,C47795,CNS Stimulant
Pentetrazol,DB13415,D002491,Central Nervous System Agents 
Pentetrazol,DB13415,D000697,Central Nervous System Stimulants 
Pentetrazol,DB13415,D003292,Convulsants
Pentetrazol,DB13415,D018377,Neurotransmitter Agents 
Pentetrazol,DB13415,D018682,GABA Agents 
Pentetrazol,DB13415,D018756,GABA Antagonists
Pentetrazol,DB13415,R07,Other respiratory system products 
Pentetrazol,DB13415,R07A,Other respiratory system products 
Pentetrazol,DB13415,R07AB,Respiratory stimulants
Amifampridine,DB11640,C93038,Cation Channel Blocker
Amifampridine,DB11640,D002317,Cardiovascular Agents 
Amifampridine,DB11640,D026902,Potassium Channel Blockers
Amifampridine,DB11640,D018373,Peripheral Nervous System Agents 
Amifampridine,DB11640,D009465,Neuromuscular Agents
Amifampridine,DB11640,D049990,Membrane Transport Modulators
Isoflurophate,DB00677,C471,Enzyme Inhibitor 
Isoflurophate,DB00677,C47792,Acetylcholinesterase Inhibitor
Isoflurophate,DB00677,D004791,Enzyme Inhibitors 
Isoflurophate,DB00677,D011480,Protease Inhibitors
Isoflurophate,DB00677,D018377,Neurotransmitter Agents 
Isoflurophate,DB00677,D018678,Cholinergic Agents 
Isoflurophate,DB00677,D002800,Cholinesterase Inhibitors
Isoflurophate,DB00677,S01,Ophthalmologicals 
Isoflurophate,DB00677,S01E,Antiglaucoma preparations and miotics 
Isoflurophate,DB00677,S01EB,Parasympathomimetics
Chloramphenicol,DB00446,C254,Anti-Infective Agent 
Chloramphenicol,DB00446,C258,Antibiotic
Chloramphenicol,DB00446,C784,Protein Synthesis Inhibitor
Chloramphenicol,DB00446,D06,Antibiotics and chemotherapeutics for dermatological use 
Chloramphenicol,DB00446,D06A,Antibiotics for topical use
Chloramphenicol,DB00446,D10,Anti-acne preparations 
Chloramphenicol,DB00446,D10A,Anti-acne preparations for topical use 
Chloramphenicol,DB00446,D10AF,Antiinfectives for treatment of acne
Chloramphenicol,DB00446,D000890,Anti-Infective Agents 
Chloramphenicol,DB00446,D000900,Anti-Bacterial Agents
Chloramphenicol,DB00446,D004791,Enzyme Inhibitors 
Chloramphenicol,DB00446,D011500,Protein Synthesis Inhibitors
Chloramphenicol,DB00446,G01,Gynecological antiinfectives and antiseptics 
Chloramphenicol,DB00446,G01A,"Antiinfectives and antiseptics, excl. combinations with corticosteroids "
Chloramphenicol,DB00446,G01AA,Antibiotics
Chloramphenicol,DB00446,J01,Antibacterials for systemic use 
Chloramphenicol,DB00446,J01B,Amphenicols 
Chloramphenicol,DB00446,J01BA,Amphenicols
Chloramphenicol,DB00446,S01,Ophthalmologicals 
Chloramphenicol,DB00446,S01A,Antiinfectives 
Chloramphenicol,DB00446,S01AA,Antibiotics
Chloramphenicol,DB00446,S02,Otologicals 
Chloramphenicol,DB00446,S02A,Antiinfectives 
Chloramphenicol,DB00446,S02AA,Antiinfectives
Chloramphenicol,DB00446,S03,Ophthalmological and otological preparations 
Chloramphenicol,DB00446,S03A,Antiinfectives 
Chloramphenicol,DB00446,S03AA,Antiinfectives
Glutamine,DB00130,A16,Other alimentary tract and metabolism products 
Glutamine,DB00130,A16A,Other alimentary tract and metabolism products 
Glutamine,DB00130,A16AA,Amino acids and derivatives
Lysine,DB00123,B05,Blood substitutes and perfusion solutions 
Lysine,DB00123,B05X,I.v. solution additives 
Lysine,DB00123,B05XB,Amino acids
Demecarium,DB00944,C471,Enzyme Inhibitor 
Demecarium,DB00944,C47792,Acetylcholinesterase Inhibitor
Demecarium,DB00944,D004791,Enzyme Inhibitors
Demecarium,DB00944,D018377,Neurotransmitter Agents 
Demecarium,DB00944,D018678,Cholinergic Agents 
Demecarium,DB00944,D002800,Cholinesterase Inhibitors
Demecarium,DB00944,S01,Ophthalmologicals 
Demecarium,DB00944,S01E,Antiglaucoma preparations and miotics 
Demecarium,DB00944,S01EB,Parasympathomimetics
Chlorobutanol,DB11386,A04,Antiemetics and antinauseants 
Chlorobutanol,DB11386,A04A,Antiemetics and antinauseants
Chlorobutanol,DB11386,D010592,Pharmaceutic Aids
Physostigmine,DB00981,C471,Enzyme Inhibitor 
Physostigmine,DB00981,C47792,Acetylcholinesterase Inhibitor
Physostigmine,DB00981,D004791,Enzyme Inhibitors
Physostigmine,DB00981,D018373,Peripheral Nervous System Agents 
Physostigmine,DB00981,D001337,Autonomic Agents 
Physostigmine,DB00981,D008916,Miotics
Physostigmine,DB00981,D018377,Neurotransmitter Agents 
Physostigmine,DB00981,D018678,Cholinergic Agents 
Physostigmine,DB00981,D002800,Cholinesterase Inhibitors
Physostigmine,DB00981,S01,Ophthalmologicals 
Physostigmine,DB00981,S01E,Antiglaucoma preparations and miotics 
Physostigmine,DB00981,S01EB,Parasympathomimetics
Physostigmine,DB00981,V03,All other therapeutic products 
Physostigmine,DB00981,V03A,All other therapeutic products 
Physostigmine,DB00981,V03AB,Antidotes
Ethinyl Estradiol,DB00977,L02,Endocrine therapy 
Ethinyl Estradiol,DB00977,L02A,Hormones and related agents 
Ethinyl Estradiol,DB00977,L02AA,Estrogens
Ethinyl Estradiol,DB00977,C147908,Hormone Therapy Agent 
Ethinyl Estradiol,DB00977,C548,Therapeutic Hormone 
Ethinyl Estradiol,DB00977,C1636,Therapeutic Steroid Hormone
Ethinyl Estradiol,DB00977,D012102,Reproductive Control Agents 
Ethinyl Estradiol,DB00977,D003270,Contraceptive Agents
Ethinyl Estradiol,DB00977,C147908,Hormone Therapy Agent 
Ethinyl Estradiol,DB00977,C548,Therapeutic Hormone 
Ethinyl Estradiol,DB00977,C483,Therapeutic Estrogen
Ethinyl Estradiol,DB00977,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Ethinyl Estradiol,DB00977,D006728,Hormones 
Ethinyl Estradiol,DB00977,D004967,Estrogens
Ethinyl Estradiol,DB00977,G03,Sex hormones and modulators of the genital system 
Ethinyl Estradiol,DB00977,G03C,Estrogens 
Ethinyl Estradiol,DB00977,G03CA,"Natural and semisynthetic estrogens, plain"
Progesterone,DB00396,G03,Sex hormones and modulators of the genital system 
Progesterone,DB00396,G03D,Progestogens 
Progesterone,DB00396,G03DA,Pregnen (4) derivatives
Progesterone,DB00396,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Progesterone,DB00396,D006728,Hormones 
Progesterone,DB00396,D011372,Progestins
Progesterone,DB00396,C147908,Hormone Therapy Agent 
Progesterone,DB00396,C548,Therapeutic Hormone 
Progesterone,DB00396,C1636,Therapeutic Steroid Hormone
Tubocurarine,DB01199,D018373,Peripheral Nervous System Agents 
Tubocurarine,DB01199,D009465,Neuromuscular Agents 
Tubocurarine,DB01199,D009466,Neuromuscular Blocking Agents
Tubocurarine,DB01199,D018377,Neurotransmitter Agents 
Tubocurarine,DB01199,D018678,Cholinergic Agents 
Tubocurarine,DB01199,D018680,Cholinergic Antagonists
Tubocurarine,DB01199,M03,Muscle relaxants 
Tubocurarine,DB01199,M03A,"Muscle relaxants, peripherally acting agents "
Tubocurarine,DB01199,M03AA,Curare alkaloids
Apomorphine,DB00714,C78272,Agent Affecting Nervous System 
Apomorphine,DB00714,C38149,Antiparkinsonian Agent
Apomorphine,DB00714,C78272,Agent Affecting Nervous System 
Apomorphine,DB00714,C66884,Dopamine Agonist
Apomorphine,DB00714,D002491,Central Nervous System Agents
Apomorphine,DB00714,D005765,Gastrointestinal Agents 
Apomorphine,DB00714,D004639,Emetics
Apomorphine,DB00714,D018373,Peripheral Nervous System Agents 
Apomorphine,DB00714,D001337,Autonomic Agents
Apomorphine,DB00714,D018377,Neurotransmitter Agents 
Apomorphine,DB00714,D015259,Dopamine Agents 
Apomorphine,DB00714,D018491,Dopamine Agonists
Apomorphine,DB00714,G04,Urologicals 
Apomorphine,DB00714,G04B,Urologicals 
Apomorphine,DB00714,G04BE,Drugs used in erectile dysfunction
Apomorphine,DB00714,N04,Anti-parkinson drugs 
Apomorphine,DB00714,N04B,Dopaminergic agents 
Apomorphine,DB00714,N04BC,Dopamine agonists
Aminopyrine,DB01424,C78272,Agent Affecting Nervous System 
Aminopyrine,DB01424,C241,Analgesic Agent 
Aminopyrine,DB01424,C2198,Nonnarcotic Analgesic
Aminopyrine,DB01424,N02,Analgesics 
Aminopyrine,DB01424,N02B,Other analgesics and antipyretics 
Aminopyrine,DB01424,N02BB,Pyrazolones
Methyltestosterone,DB06710,C147908,Hormone Therapy Agent 
Methyltestosterone,DB06710,C548,Therapeutic Hormone 
Methyltestosterone,DB06710,C1636,Therapeutic Steroid Hormone
Methyltestosterone,DB06710,D000970,Antineoplastic Agents
Methyltestosterone,DB06710,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Methyltestosterone,DB06710,D006728,Hormones 
Methyltestosterone,DB06710,D045930,Anabolic Agents
Methyltestosterone,DB06710,G03,Sex hormones and modulators of the genital system 
Methyltestosterone,DB06710,G03B,Androgens 
Methyltestosterone,DB06710,G03BA,3-oxoandrosten (4) derivatives
Methyltestosterone,DB06710,G03,Sex hormones and modulators of the genital system 
Methyltestosterone,DB06710,G03E,Androgens and female sex hormones in combination 
Methyltestosterone,DB06710,G03EK,Androgens and female sex hormones in combination with other drugs
Testosterone,DB00624,C147908,Hormone Therapy Agent 
Testosterone,DB00624,C548,Therapeutic Hormone 
Testosterone,DB00624,C1636,Therapeutic Steroid Hormone
Testosterone,DB00624,C147908,Hormone Therapy Agent 
Testosterone,DB00624,C548,Therapeutic Hormone 
Testosterone,DB00624,C2360,Anabolic Steroid
Testosterone,DB00624,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Testosterone,DB00624,D006728,Hormones 
Testosterone,DB00624,D000728,Androgens
Testosterone,DB00624,G03,Sex hormones and modulators of the genital system 
Testosterone,DB00624,G03B,Androgens 
Testosterone,DB00624,G03BA,3-oxoandrosten (4) derivatives
Thiazinamium,DB13420,C308,Immunotherapeutic Agent 
Thiazinamium,DB13420,C29578,Histamine-1 Receptor Antagonist
Thiazinamium,DB13420,R06,Antihistamines for systemic use 
Thiazinamium,DB13420,R06A,Antihistamines for systemic use 
Thiazinamium,DB13420,R06AD,Phenothiazine derivatives
Tetrabenazine,DB04844,D018377,Neurotransmitter Agents 
Tetrabenazine,DB04844,D014179,Neurotransmitter Uptake Inhibitors 
Tetrabenazine,DB04844,D018759,Adrenergic Uptake Inhibitors
Tetrabenazine,DB04844,D018377,Neurotransmitter Agents 
Tetrabenazine,DB04844,D018663,Adrenergic Agents
Tetrabenazine,DB04844,D049990,Membrane Transport Modulators
Cephalothin,DB00456,C254,Anti-Infective Agent 
Cephalothin,DB00456,C258,Antibiotic 
Cephalothin,DB00456,C260,Beta-Lactam Antibiotic
Cephalothin,DB00456,D000890,Anti-Infective Agents 
Cephalothin,DB00456,D000900,Anti-Bacterial Agents 
Cephalothin,DB00456,D002511,Cephalosporins
Cephalothin,DB00456,D000890,Anti-Infective Agents 
Cephalothin,DB00456,D000900,Anti-Bacterial Agents 
Cephalothin,DB00456,D007769,Lactams
Cephalothin,DB00456,D000890,Anti-Infective Agents 
Cephalothin,DB00456,D000900,Anti-Bacterial Agents 
Cephalothin,DB00456,D047090,beta-Lactams
Cephalothin,DB00456,J01,Antibacterials for systemic use 
Cephalothin,DB00456,J01D,Other beta-lactam antibacterials 
Cephalothin,DB00456,J01DB,First-generation cephalosporins
Kanamycin,DB01172,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents "
Kanamycin,DB01172,A07A,Intestinal antiinfectives 
Kanamycin,DB01172,A07AA,Antibiotics
Kanamycin,DB01172,C254,Anti-Infective Agent 
Kanamycin,DB01172,C258,Antibiotic
Kanamycin,DB01172,C784,Protein Synthesis Inhibitor 
Kanamycin,DB01172,C2363,Aminoglycoside Antibiotic
Kanamycin,DB01172,D000890,Anti-Infective Agents 
Kanamycin,DB01172,D000900,Anti-Bacterial Agents
Kanamycin,DB01172,D004791,Enzyme Inhibitors 
Kanamycin,DB01172,D011500,Protein Synthesis Inhibitors
Kanamycin,DB01172,J01,Antibacterials for systemic use 
Kanamycin,DB01172,J01G,Aminoglycoside antibacterials
Kanamycin,DB01172,S01,Ophthalmologicals 
Kanamycin,DB01172,S01A,Antiinfectives 
Kanamycin,DB01172,S01AA,Antibiotics
Phenylephrine,DB00388,C01,Cardiac therapy 
Phenylephrine,DB00388,C01C,Cardiac stimulants excl. cardiac glycosides 
Phenylephrine,DB00388,C01CA,Adrenergic and dopaminergic agents
Phenylephrine,DB00388,C78272,Agent Affecting Nervous System 
Phenylephrine,DB00388,C29747,Adrenergic Agent 
Phenylephrine,DB00388,C87053,Adrenergic Agonist
Phenylephrine,DB00388,C78274,Agent Affecting Cardiovascular System 
Phenylephrine,DB00388,C126567,Vasopressor
Phenylephrine,DB00388,D002317,Cardiovascular Agents 
Phenylephrine,DB00388,D014662,Vasoconstrictor Agents
Phenylephrine,DB00388,D018373,Peripheral Nervous System Agents 
Phenylephrine,DB00388,D001337,Autonomic Agents 
Phenylephrine,DB00388,D009184,Mydriatics
Phenylephrine,DB00388,D018373,Peripheral Nervous System Agents 
Phenylephrine,DB00388,D001337,Autonomic Agents 
Phenylephrine,DB00388,D013566,Sympathomimetics
Phenylephrine,DB00388,D018377,Neurotransmitter Agents 
Phenylephrine,DB00388,D018663,Adrenergic Agents 
Phenylephrine,DB00388,D000322,Adrenergic Agonists
Phenylephrine,DB00388,D019141,Respiratory System Agents 
Phenylephrine,DB00388,D014663,Nasal Decongestants
Phenylephrine,DB00388,D020011,Protective Agents 
Phenylephrine,DB00388,D002316,Cardiotonic Agents
Phenylephrine,DB00388,R01,Nasal preparations 
Phenylephrine,DB00388,R01A,Decongestants and other nasal preparations for topical use 
Phenylephrine,DB00388,R01AA,"Sympathomimetics, plain"
Phenylephrine,DB00388,R01,Nasal preparations 
Phenylephrine,DB00388,R01A,Decongestants and other nasal preparations for topical use 
Phenylephrine,DB00388,R01AB,"Sympathomimetics, combinations excl. corticosteroids"
Phenylephrine,DB00388,R01,Nasal preparations 
Phenylephrine,DB00388,R01B,Nasal decongestants for systemic use 
Phenylephrine,DB00388,R01BA,Sympathomimetics
Phenylephrine,DB00388,S01,Ophthalmologicals 
Phenylephrine,DB00388,S01F,Mydriatics and cycloplegics 
Phenylephrine,DB00388,S01FB,Sympathomimetics excl. antiglaucoma preparations
Phenylephrine,DB00388,S01,Ophthalmologicals 
Phenylephrine,DB00388,S01G,Decongestants and antiallergics 
Phenylephrine,DB00388,S01GA,Sympathomimetics used as decongestants
Levodopa,DB01235,C78272,Agent Affecting Nervous System 
Levodopa,DB01235,C66884,Dopamine Agonist
Levodopa,DB01235,D002491,Central Nervous System Agents 
Levodopa,DB01235,D018726,Anti-Dyskinesia Agents 
Levodopa,DB01235,D000978,Antiparkinson Agents
Levodopa,DB01235,D018377,Neurotransmitter Agents 
Levodopa,DB01235,D015259,Dopamine Agents
Levodopa,DB01235,N04,Anti-parkinson drugs 
Levodopa,DB01235,N04B,Dopaminergic agents 
Levodopa,DB01235,N04BA,Dopa and dopa derivatives
Cysteamine,DB00847,A16,Other alimentary tract and metabolism products 
Cysteamine,DB00847,A16A,Other alimentary tract and metabolism products 
