primaryDomainId:ID,casNumber:string,dataSources:string[],displayName:string,domainIds:string[],drugGroups:string[],:LABEL,type:string
drugbank.DB04793,,drugbank|unichem,"1,4:3,6-Dianhydro-2-O-(3-carbamimidoylphenyl)-5-O-(4-carbamimidoylphenyl)-D-glucitol",drugbank.DB04793|pubchem.5326927,,Drug,Drug
drugbank.DB04794,60628-96-8,drugbank|chembl|unichem,Bifonazole,drugbank.DB04794|drug_central.370|pubchem.2378,approved,Drug,Drug
drugbank.DB04795,326-91-0,drugbank|unichem,Thenoyltrifluoroacetone,drugbank.DB04795|pubchem.5601,,Drug,Drug
drugbank.DB04796,163217-09-2,drugbank|unichem,Inecalcitol,drugbank.DB04796|pubchem.6915835,,Drug,Drug
drugbank.DB04797,,drugbank|unichem,Triazolopyridine,drugbank.DB04797|pubchem.5289514,,Drug,Drug
drugbank.DB04798,,drugbank|unichem,THIO-ATPA,drugbank.DB04798|pubchem.5289517|pubchem.5289518,,Drug,Drug
drugbank.DB04799,43152-58-5,drugbank,"6-Hydroxy-5-undecyl-4,7-benzothiazoledione",drugbank.DB04799,,Drug,Drug
drugbank.DB04800,,drugbank|unichem,1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,drugbank.DB04800|pubchem.5327154,,Drug,Drug
drugbank.DB04801,506-17-2,drugbank|unichem,cis-Vaccenic acid,drugbank.DB04801|pubchem.5282761,,Drug,Drug
drugbank.DB04802,25023-78-3,drugbank|unichem,"D-Erythro-2,3-diaminobutyric acid",drugbank.DB04802|pubchem.14221359,,Drug,Drug
drugbank.DB04803,,drugbank,Verdoheme,drugbank.DB04803,,Drug,Drug
drugbank.DB04804,25023-80-7,drugbank|unichem,"(2S)-2,3-Diaminobutanoic acid",drugbank.DB04804|pubchem.11073394,,Drug,Drug
drugbank.DB04805,23152-29-6,drugbank|unichem,Virginiamycin S1,drugbank.DB04805|pubchem.5388936,,Drug,Drug
drugbank.DB04806,,drugbank|unichem,(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE,drugbank.DB04806|pubchem.5289587,,Drug,Drug
drugbank.DB04807,,drugbank|unichem,4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE,drugbank.DB04807|pubchem.6102810,,Drug,Drug
drugbank.DB04808,3947-65-7,drugbank|unichem,Neamine,drugbank.DB04808|pubchem.72392,,Drug,Drug
drugbank.DB04809,,drugbank,SALOPHEN-10-PROPIONATE IRON CHELATE,drugbank.DB04809,,Drug,Drug
drugbank.DB04810,,drugbank,Salophen-10-carboxylate iron chelate,drugbank.DB04810,,Drug,Drug
drugbank.DB04811,,drugbank,Salophen iron chelate,drugbank.DB04811,,Drug,Drug
drugbank.DB04812,51234-28-7,drugbank|chembl|unichem,Benoxaprofen,drugbank.DB04812|drug_central.311|pubchem.39941,approved,Drug,Drug
drugbank.DB04813,97-18-7,drugbank|chembl|unichem,Bithionol,drugbank.DB04813|drug_central.3032|pubchem.2406,approved,Drug,Drug
drugbank.DB04814,1233-53-0,drugbank|unichem,Bunamiodyl,drugbank.DB04814|drug_central.3048|pubchem.6436657,,Drug,Drug
drugbank.DB04815,130-26-7,drugbank|chembl|unichem,Clioquinol,drugbank.DB04815|drug_central.681|pubchem.2788,approved,Drug,Drug
drugbank.DB04816,117-10-2,drugbank|chembl|unichem,Dantron,drugbank.DB04816|drug_central.3125|pubchem.2950,approved,Drug,Drug
drugbank.DB04817,50567-35-6,drugbank|chembl|unichem,Metamizole,drugbank.DB04817|drug_central.4659|pubchem.3111,approved,Drug,Drug
drugbank.DB04818,54-92-2,drugbank|chembl|unichem,Iproniazid,drugbank.DB04818|drug_central.1480|pubchem.3748,approved,Drug,Drug
drugbank.DB04819,91-80-5,drugbank|chembl|unichem,Methapyrilene,drugbank.DB04819|drug_central.1738|pubchem.4098,approved,Drug,Drug
drugbank.DB04820,51-12-7,drugbank|chembl|unichem,Nialamide,drugbank.DB04820|drug_central.1907|pubchem.4472,approved,Drug,Drug
drugbank.DB04821,24526-64-5,drugbank|chembl|unichem,Nomifensine,drugbank.DB04821|drug_central.1958|pubchem.4528,approved,Drug,Drug
drugbank.DB04822,468-61-1,drugbank|unichem,Oxeladin,drugbank.DB04822|drug_central.2018|pubchem.4619,,Drug,Drug
drugbank.DB04823,125-13-3,drugbank|chembl|unichem,Oxyphenisatin,drugbank.DB04823|drug_central.2037|drug_central.2038|pubchem.31315,approved,Drug,Drug
drugbank.DB04824,77-09-8,drugbank|chembl|unichem,Phenolphthalein,drugbank.DB04824|drug_central.2135|pubchem.4764,approved,Drug,Drug
drugbank.DB04825,390-64-7,drugbank|chembl|unichem,Prenylamine,drugbank.DB04825|drug_central.2261|pubchem.9801,approved,Drug,Drug
drugbank.DB04826,86-12-4,drugbank|chembl|unichem,Thenalidine,drugbank.DB04826|drug_central.2617|pubchem.27901,approved,Drug,Drug
drugbank.DB04827,51-79-6,drugbank|chembl|unichem,Urethane,drugbank.DB04827|pubchem.5641,approved,Drug,Drug
drugbank.DB04828,33369-31-2,drugbank|chembl|unichem,Zomepirac,drugbank.DB04828|drug_central.2871|pubchem.5733,approved,Drug,Drug
drugbank.DB04829,50-37-3,drugbank|unichem,Lysergic acid diethylamide,drugbank.DB04829|drug_central.1621|pubchem.5761,,Drug,Drug
drugbank.DB04830,692-13-7,drugbank|chembl|unichem,Buformin,drugbank.DB04830|drug_central.423|pubchem.2468,approved,Drug,Drug
drugbank.DB04831,40180-04-9,drugbank|chembl|unichem,Tienilic acid,drugbank.DB04831|drug_central.2658|pubchem.38409,approved,Drug,Drug
drugbank.DB04832,56775-88-3,drugbank|chembl|unichem,Zimelidine,drugbank.DB04832|drug_central.2863|pubchem.5365247,approved,Drug,Drug
drugbank.DB04833,72-44-6,drugbank|chembl|unichem,Methaqualone,drugbank.DB04833|drug_central.1739|pubchem.6292,approved,Drug,Drug
drugbank.DB04834,465499-11-0,drugbank|chembl|unichem,Rapacuronium,drugbank.DB04834|drug_central.3520|pubchem.5311399,approved,Drug,Drug
drugbank.DB04835,376348-65-1,drugbank|chembl,Maraviroc,drugbank.DB04835|drug_central.1635,approved,Drug,Drug
drugbank.DB04836,57574-09-1,drugbank|chembl|unichem,Amineptine,drugbank.DB04836|drug_central.161|pubchem.38988248|pubchem.34870,approved,Drug,Drug
drugbank.DB04837,791-35-5,drugbank|chembl|unichem,Clofedanol,drugbank.DB04837|drug_central.585|pubchem.2795,approved,Drug,Drug
drugbank.DB04838,456-59-7,drugbank|chembl|unichem,Cyclandelate,drugbank.DB04838|drug_central.747|pubchem.2893,approved,Drug,Drug
drugbank.DB04839,427-51-0,drugbank|chembl|unichem,Cyproterone acetate,drugbank.DB04839|drug_central.766|pubchem.9880,approved,Drug,Drug
drugbank.DB04840,1131-64-2,drugbank|chembl|unichem,Debrisoquine,drugbank.DB04840|drug_central.788|pubchem.2966,approved,Drug,Drug
drugbank.DB04841,52468-60-7,drugbank|chembl|unichem,Flunarizine,drugbank.DB04841|drug_central.1200|pubchem.941361,approved,Drug,Drug
drugbank.DB04842,1841-19-6,drugbank|chembl|unichem,Fluspirilene,drugbank.DB04842|drug_central.1222|pubchem.3396,approved,Drug,Drug
drugbank.DB04843,25990-43-6,drugbank|chembl|unichem,Mepenzolate,drugbank.DB04843|drug_central.1689|pubchem.4057,approved,Drug,Drug
drugbank.DB04844,58-46-8,drugbank|chembl|unichem,Tetrabenazine,drugbank.DB04844|drug_central.2609|pubchem.6018,approved,Drug,Drug
drugbank.DB04845,219989-84-1,drugbank|chembl|unichem,Ixabepilone,drugbank.DB04845|drug_central.1517|pubchem.6445540,approved,Drug,Drug
drugbank.DB04846,56980-93-9,drugbank|chembl|unichem,Celiprolol,drugbank.DB04846|drug_central.569|pubchem.2663,approved,Drug,Drug
drugbank.DB04847,808118-40-3,drugbank|chembl|unichem,Roxadustat,drugbank.DB04847|drug_central.5371|pubchem.11256664,approved,Drug,Drug
drugbank.DB04848,,drugbank,AZD0947,drugbank.DB04848,,Drug,Drug
drugbank.DB04849,288383-20-0,drugbank|unichem,Cediranib,drugbank.DB04849|pubchem.9933475,,Drug,Drug
drugbank.DB04850,252260-06-3,drugbank|unichem,Posizolid,drugbank.DB04850|pubchem.213049,,Drug,Drug
drugbank.DB04851,159997-94-1,drugbank|unichem,Biricodar,drugbank.DB04851|pubchem.3037617,,Drug,Drug
drugbank.DB04852,177469-96-4,drugbank|unichem,Implitapide,drugbank.DB04852|pubchem.5745206,,Drug,Drug
drugbank.DB04853,144348-08-3,drugbank|unichem,Binodenoson,drugbank.DB04853|pubchem.9576912,,Drug,Drug
drugbank.DB04854,144060-53-7,drugbank|chembl|unichem,Febuxostat,drugbank.DB04854|drug_central.1137|pubchem.134018,approved,Drug,Drug
drugbank.DB04855,141626-36-0,drugbank|chembl|unichem,Dronedarone,drugbank.DB04855|drug_central.4112|pubchem.208898,approved,Drug,Drug
drugbank.DB04856,119817-90-2,drugbank|unichem,Dexloxiglumide,drugbank.DB04856|drug_central.834|pubchem.65937,,Drug,Drug
drugbank.DB04857,171655-91-7,drugbank|unichem,Brasofensine,drugbank.DB04857|pubchem.9614919,,Drug,Drug
drugbank.DB04858,27314-97-2,drugbank|unichem,Tirapazamine,drugbank.DB04858|pubchem.135413511,,Drug,Drug
drugbank.DB04859,142852-50-4,drugbank|unichem,Zanapezil,drugbank.DB04859|pubchem.198752,,Drug,Drug
drugbank.DB04860,122970-40-5,drugbank|unichem,Isatoribine,drugbank.DB04860|pubchem.135409474,,Drug,Drug
drugbank.DB04861,118457-14-0,drugbank|chembl|unichem,Nebivolol,drugbank.DB04861|drug_central.1887|pubchem.71301,approved,Drug,Drug
drugbank.DB04862,198821-22-6,drugbank|unichem,Merimepodib,drugbank.DB04862|pubchem.153241,,Drug,Drug
drugbank.DB04863,149503-79-7,drugbank|unichem,Lefradafiban,drugbank.DB04863|pubchem.132881|pubchem.135565050|pubchem.9576916,,Drug,Drug
drugbank.DB04864,102518-79-6,drugbank|unichem,Huperzine A,drugbank.DB04864|pubchem.854026,,Drug,Drug
drugbank.DB04865,26833-87-4,drugbank|chembl|unichem,Omacetaxine mepesuccinate,drugbank.DB04865|drug_central.4677|pubchem.285033,approved,Drug,Drug
drugbank.DB04866,55837-20-2,drugbank|unichem,Halofuginone,drugbank.DB04866|drug_central.5553|pubchem.456390,,Drug,Drug
drugbank.DB04867,136381-85-6,drugbank|unichem,Lintitript,drugbank.DB04867|pubchem.122077,,Drug,Drug
drugbank.DB04868,641571-10-0,drugbank|chembl|unichem,Nilotinib,drugbank.DB04868|drug_central.1932|pubchem.644241,approved,Drug,Drug
drugbank.DB04869,204697-65-4,drugbank|unichem,Olcegepant,drugbank.DB04869|pubchem.6918509,,Drug,Drug
drugbank.DB04870,180003-17-2,drugbank|unichem,Oleoyl-estrone,drugbank.DB04870|pubchem.6918373,,Drug,Drug
drugbank.DB04871,616202-92-7,drugbank|chembl|unichem,Lorcaserin,drugbank.DB04871|drug_central.4374|pubchem.11658860,approved,Drug,Drug
drugbank.DB04872,160492-56-8,drugbank|unichem,Osanetant,drugbank.DB04872|pubchem.219077,,Drug,Drug
drugbank.DB04873,152811-62-6,drugbank|unichem,Piboserod,drugbank.DB04873|pubchem.177336,,Drug,Drug
drugbank.DB04874,181630-15-9,drugbank|unichem,Picoplatin,drugbank.DB04874|pubchem.6918325|pubchem.177358|pubchem.44361928,,Drug,Drug
drugbank.DB04875,192755-52-5,drugbank|unichem,Pralnacasan,drugbank.DB04875|pubchem.153270,,Drug,Drug
drugbank.DB04876,274901-16-5,drugbank|chembl|unichem,Vildagliptin,drugbank.DB04876|drug_central.3642|pubchem.6918537,approved,Drug,Drug
drugbank.DB04877,3371-85-5,drugbank|unichem,Voacamine,drugbank.DB04877|drug_central.5100|pubchem.11953931,,Drug,Drug
drugbank.DB04878,83480-29-9,drugbank|chembl|unichem,Voglibose,drugbank.DB04878|drug_central.2845|pubchem.444020,approved,Drug,Drug
drugbank.DB04879,212141-54-3,drugbank|unichem,Vatalanib,drugbank.DB04879|pubchem.151194,,Drug,Drug
drugbank.DB04880,77671-31-9,drugbank|chembl|unichem,Enoximone,drugbank.DB04880|drug_central.1014|pubchem.53708,approved,Drug,Drug
drugbank.DB04881,143664-11-3,drugbank|unichem,Elacridar,drugbank.DB04881|pubchem.119373,,Drug,Drug
drugbank.DB04882,174402-32-5,drugbank|unichem,Edotecarin,drugbank.DB04882|pubchem.9808998,,Drug,Drug
drugbank.DB04883,171714-84-4,drugbank|unichem,Darusentan,drugbank.DB04883|pubchem.177236,,Drug,Drug
drugbank.DB04884,119356-77-3,drugbank|chembl|unichem,Dapoxetine,drugbank.DB04884|drug_central.4381|pubchem.71353,approved,Drug,Drug
drugbank.DB04885,120635-74-7,drugbank|unichem,Cilansetron,drugbank.DB04885|pubchem.6918107,,Drug,Drug
drugbank.DB04886,142632-32-4,drugbank|unichem,Calanolide A,drugbank.DB04886|pubchem.64972,,Drug,Drug
drugbank.DB04887,313682-08-5,drugbank|unichem,Brecanavir,drugbank.DB04887|pubchem.5743186,,Drug,Drug
drugbank.DB04888,350992-10-8,drugbank|unichem,Bifeprunox,drugbank.DB04888|pubchem.208951,,Drug,Drug
drugbank.DB04889,71195-57-8,drugbank|unichem,Bicifadine,drugbank.DB04889|pubchem.47953,,Drug,Drug
drugbank.DB04890,125602-71-3,drugbank|unichem,Bepotastine,drugbank.DB04890|drug_central.341|pubchem.2350,,Drug,Drug
drugbank.DB04891,524067-21-8,drugbank|unichem,Becocalcidiol,drugbank.DB04891|pubchem.5289547,,Drug,Drug
drugbank.DB04892,101246-66-6,drugbank|unichem,Phenserine,drugbank.DB04892|pubchem.192706,,Drug,Drug
drugbank.DB04893,,drugbank,AZD3409,drugbank.DB04893,,Drug,Drug
drugbank.DB04894,103222-11-3,drugbank|unichem,Vapreotide,drugbank.DB04894|pubchem.6918026,,Drug,Drug
drugbank.DB04895,222716-86-1,drugbank,Pegaptanib,drugbank.DB04895|drug_central.4905,,Drug,Drug
drugbank.DB04896,92623-85-3,drugbank|chembl|unichem,Milnacipran,drugbank.DB04896|drug_central.1808|pubchem.11622909,approved,Drug,Drug
drugbank.DB04897,825600-90-6,drugbank,Lucinactant,drugbank.DB04897|drug_central.4232,,Drug,Drug
drugbank.DB04898,192939-46-1,drugbank|chembl|unichem,Ximelagatran,drugbank.DB04898|drug_central.2852|pubchem.5478933|pubchem.656635|pubchem.9574101,approved,Drug,Drug
drugbank.DB04899,124584-08-3,drugbank,Nesiritide,drugbank.DB04899|drug_central.1901,,Drug,Drug
drugbank.DB04900,62304-98-7,drugbank,Thymalfasin,drugbank.DB04900|drug_central.2643,,Drug,Drug
drugbank.DB04901,357613-77-5,drugbank,Galiximab,drugbank.DB04901,,Drug,Drug
drugbank.DB04903,133737-32-3,drugbank|unichem,Pagoclone,drugbank.DB04903|pubchem.131664,,Drug,Drug
drugbank.DB04904,676269-70-8,drugbank,Amolimogene,drugbank.DB04904,,Drug,Drug
drugbank.DB04905,98774-23-3,drugbank|unichem,Tesmilifene,drugbank.DB04905|pubchem.108092,,Drug,Drug
drugbank.DB04907,898830-54-1,drugbank,Sitimagene ceradenovec,drugbank.DB04907,,Drug,Drug
drugbank.DB04908,167933-07-5,drugbank|chembl|unichem,Flibanserin,drugbank.DB04908|drug_central.5022|pubchem.6918248,approved,Drug,Drug
drugbank.DB04909,57695-04-2,drugbank|unichem,Sitamaquine,drugbank.DB04909|pubchem.42548,,Drug,Drug
drugbank.DB04910,20559-55-1,drugbank|unichem,Oxibendazole,drugbank.DB04910|drug_central.5595|pubchem.4622,,Drug,Drug
drugbank.DB04911,171099-57-3,drugbank|chembl|unichem,Oritavancin,drugbank.DB04911|drug_central.4678|pubchem.16136912|pubchem.101991076,approved,Drug,Drug
drugbank.DB04912,106344-20-1,drugbank,Stannsoporfin,drugbank.DB04912,,Drug,Drug
drugbank.DB04914,,drugbank,G17DT,drugbank.DB04914,,Drug,Drug
drugbank.DB04915,81267-65-4,drugbank|unichem,Idronoxil,drugbank.DB04915|pubchem.219100,,Drug,Drug
drugbank.DB04917,112727-80-7,drugbank|unichem,Renzapride,drugbank.DB04917|pubchem.3052778,,Drug,Drug
drugbank.DB04918,209467-52-7,drugbank|unichem,Ceftobiprole,drugbank.DB04918|drug_central.4402|pubchem.138319339|pubchem.135413542,,Drug,Drug
drugbank.DB04919,259074-76-5,drugbank,Alfimeprase,drugbank.DB04919,,Drug,Drug
drugbank.DB04920,167221-71-8,drugbank|chembl|unichem,Clevidipine,drugbank.DB04920|drug_central.674|pubchem.153994,approved,Drug,Drug
drugbank.DB04921,152074-97-0,drugbank,Dirucotide,drugbank.DB04921,,Drug,Drug
drugbank.DB04923,1270043-60-1,drugbank,rhThrombin,drugbank.DB04923,,Drug,Drug
drugbank.DB04924,122898-67-3,drugbank|unichem,Itopride,drugbank.DB04924|drug_central.1512|pubchem.3792,,Drug,Drug
drugbank.DB04925,145137-38-8,drugbank,Desmoteplase,drugbank.DB04925,,Drug,Drug
drugbank.DB04926,219810-59-0,drugbank|unichem,Neramexane,drugbank.DB04926|pubchem.6433106,,Drug,Drug
drugbank.DB04928,,drugbank,XP12B,drugbank.DB04928,,Drug,Drug
drugbank.DB04929,,drugbank,DG031,drugbank.DB04929,,Drug,Drug
drugbank.DB04930,52645-53-1,drugbank|chembl|unichem,Permethrin,drugbank.DB04930|drug_central.4152|pubchem.40326,approved,Drug,Drug
drugbank.DB04931,75921-69-6,drugbank|chembl|unichem,Afamelanotide,drugbank.DB04931|drug_central.4836|pubchem.16197727|pubchem.44285019|pubchem.16154396|pubchem.57514683|pubchem.91898441,approved,Drug,Drug
drugbank.DB04932,83712-60-1,drugbank,Defibrotide,drugbank.DB04932|drug_central.5092,,Drug,Drug
drugbank.DB04933,185955-34-4,drugbank|unichem,Eritoran,drugbank.DB04933|drug_central.1044|pubchem.6912404,,Drug,Drug
drugbank.DB04934,129791-92-0,drugbank,Rifalazil,drugbank.DB04934,,Drug,Drug
drugbank.DB04936,87-81-0,drugbank|unichem,Tagatose,drugbank.DB04936|pubchem.92092,,Drug,Drug
drugbank.DB04938,128607-22-7,drugbank|chembl|unichem,Ospemifene,drugbank.DB04938|drug_central.4749|pubchem.3036505,approved,Drug,Drug
drugbank.DB04941,148465-45-6,drugbank,Crofelemer,drugbank.DB04941|drug_central.4744,,Drug,Drug
drugbank.DB04942,94497-51-5,drugbank|chembl|unichem,Tamibarotene,drugbank.DB04942|drug_central.3580|pubchem.108143,approved,Drug,Drug
drugbank.DB04943,,drugbank,LX201,drugbank.DB04943,,Drug,Drug
drugbank.DB04944,2627-69-2,drugbank|unichem,Acadesine,drugbank.DB04944|drug_central.37|pubchem.17513,,Drug,Drug
drugbank.DB04945,9008-02-0,drugbank,Hemoglobin,drugbank.DB04945,,Drug,Drug
drugbank.DB04946,133454-47-4,drugbank|chembl|unichem,Iloperidone,drugbank.DB04946|drug_central.3294|pubchem.71360,approved,Drug,Drug
drugbank.DB04947,180468-34-2,drugbank|unichem,Altropane,drugbank.DB04947|drug_central.3292|pubchem.6440180,,Drug,Drug
drugbank.DB04948,31036-80-3,drugbank|chembl|unichem,Lofexidine,drugbank.DB04948|drug_central.1593|pubchem.30668,approved,Drug,Drug
drugbank.DB04949,219685-93-5,drugbank,Pexelizumab,drugbank.DB04949,,Drug,Drug
drugbank.DB04950,196488-72-9,drugbank,Ranpirnase,drugbank.DB04950,,Drug,Drug
drugbank.DB04951,53179-13-8,drugbank|chembl|unichem,Pirfenidone,drugbank.DB04951|drug_central.4224|pubchem.40632,approved,Drug,Drug
drugbank.DB04952,76168-82-6,drugbank|unichem,Ramoplanin,drugbank.DB04952|pubchem.73425378,,Drug,Drug
drugbank.DB04953,150812-12-7,drugbank|chembl|unichem,Ezogabine,drugbank.DB04953|drug_central.4181|pubchem.121892,approved,Drug,Drug
drugbank.DB04954,204512-90-3,drugbank|unichem,Tecadenoson,drugbank.DB04954|pubchem.158795,,Drug,Drug
drugbank.DB04955,258856-56-3,drugbank,Pumactant,drugbank.DB04955,,Drug,Drug
drugbank.DB04956,156227-98-4,drugbank,Afelimomab,drugbank.DB04956,,Drug,Drug
drugbank.DB04957,149908-53-2,drugbank|unichem,Azimilide,drugbank.DB04957|drug_central.274|pubchem.60939,,Drug,Drug
drugbank.DB04958,205923-57-5,drugbank,Epratuzumab,drugbank.DB04958,,Drug,Drug
drugbank.DB04959,295371-00-5,drugbank,Verpasep caltespen,drugbank.DB04959,,Drug,Drug
drugbank.DB04960,192185-72-1,drugbank|unichem,Tipifarnib,drugbank.DB04960|pubchem.159324,,Drug,Drug
drugbank.DB04961,145918-75-8,drugbank|unichem,Troxacitabine,drugbank.DB04961|drug_central.3635|pubchem.454194,,Drug,Drug
drugbank.DB04962,158318-63-9,drugbank,Bectumomab,drugbank.DB04962,,Drug,Drug
drugbank.DB04963,,drugbank,rhGAD65,drugbank.DB04963,,Drug,Drug
drugbank.DB04964,213327-37-8,drugbank,Oregovomab,drugbank.DB04964,,Drug,Drug
drugbank.DB04967,479-50-5,drugbank|unichem,Lucanthone,drugbank.DB04967|drug_central.1616|pubchem.10180,,Drug,Drug
drugbank.DB04968,,drugbank,PH94B,drugbank.DB04968,,Drug,Drug
drugbank.DB04969,,drugbank,NV1020,drugbank.DB04969,,Drug,Drug
drugbank.DB04970,132449-46-8,drugbank|unichem,Lesopitron,drugbank.DB04970|pubchem.60813,,Drug,Drug
drugbank.DB04971,170861-63-9,drugbank|unichem,Reglitazar,drugbank.DB04971|pubchem.154000,,Drug,Drug
drugbank.DB04972,158382-37-7,drugbank|unichem,Canfosfamide,drugbank.DB04972|drug_central.3062|pubchem.5312109,,Drug,Drug
drugbank.DB04973,,drugbank,LErafAON,drugbank.DB04973,,Drug,Drug
drugbank.DB04974,195514-63-7,drugbank|unichem,Rimiducid,drugbank.DB04974|pubchem.16135625,,Drug,Drug
drugbank.DB04975,136470-65-0,drugbank|unichem,Banoxantrone,drugbank.DB04975|pubchem.9955116,,Drug,Drug
drugbank.DB04976,,drugbank,M40403,drugbank.DB04976,,Drug,Drug
drugbank.DB04977,137219-37-5,drugbank|unichem,Plitidepsin,drugbank.DB04977|pubchem.9812534,,Drug,Drug
drugbank.DB04978,,drugbank,SP1049C,drugbank.DB04978,,Drug,Drug
drugbank.DB04979,,drugbank,AVR118,drugbank.DB04979,,Drug,Drug
drugbank.DB04980,215808-49-4,drugbank,Lemuteporfin,drugbank.DB04980,,Drug,Drug
drugbank.DB04981,,drugbank,CG7870,drugbank.DB04981,,Drug,Drug
drugbank.DB04982,161832-65-1,drugbank|unichem,Talampanel,drugbank.DB04982|pubchem.164509,,Drug,Drug
drugbank.DB04983,211448-85-0,drugbank|unichem,Denufosol,drugbank.DB04983|pubchem.9875516,,Drug,Drug
drugbank.DB04985,848084-83-3,drugbank,Tigapotide,drugbank.DB04985,,Drug,Drug
drugbank.DB04986,,drugbank,ZYC300,drugbank.DB04986,,Drug,Drug
drugbank.DB04987,,drugbank,P113D,drugbank.DB04987,,Drug,Drug
drugbank.DB04988,,drugbank,IGN311,drugbank.DB04988,,Drug,Drug
drugbank.DB04989,,drugbank,Ty800,drugbank.DB04989,,Drug,Drug
drugbank.DB04991,,drugbank,XL784,drugbank.DB04991,,Drug,Drug
drugbank.DB04992,,drugbank,AP5346,drugbank.DB04992,,Drug,Drug
drugbank.DB04995,,drugbank,AT1022,drugbank.DB04995,,Drug,Drug
drugbank.DB04996,129580-63-8,drugbank|unichem,Satraplatin,drugbank.DB04996|drug_central.4703|pubchem.123974|pubchem.11540590|pubchem.139054265,,Drug,Drug
drugbank.DB04997,,drugbank,ATL1102,drugbank.DB04997,,Drug,Drug
drugbank.DB04998,301636-59-9,drugbank,AGRO100,drugbank.DB04998,,Drug,Drug
drugbank.DB04999,,drugbank,MBO7133,drugbank.DB04999,,Drug,Drug
drugbank.DB05000,,drugbank,AeroLEF,drugbank.DB05000,,Drug,Drug
drugbank.DB05001,,drugbank,PSN9301,drugbank.DB05001,,Drug,Drug
drugbank.DB05003,59643-91-3,drugbank|unichem,Imexon,drugbank.DB05003|pubchem.137319722|pubchem.68791,,Drug,Drug
drugbank.DB05004,123583-37-9,drugbank,Peptide YY (3-36),drugbank.DB05004,,Drug,Drug
drugbank.DB05006,503605-66-1,drugbank,Adecatumumab,drugbank.DB05006,,Drug,Drug
drugbank.DB05009,250386-15-3,drugbank,Apadenoson,drugbank.DB05009,,Drug,Drug
drugbank.DB05010,123690-78-8,drugbank|unichem,SGS-742,drugbank.DB05010|pubchem.130021,,Drug,Drug
drugbank.DB05011,943980-47-0,drugbank,Taberminogene vadenovec,drugbank.DB05011,,Drug,Drug
drugbank.DB05012,701909-57-1,drugbank,XEN-2174,drugbank.DB05012,,Drug,Drug
drugbank.DB05013,75567-37-2,drugbank|unichem,Ingenol mebutate,drugbank.DB05013|drug_central.4226|pubchem.46174141,,Drug,Drug
drugbank.DB05014,921206-68-0,drugbank,XL999,drugbank.DB05014,,Drug,Drug
drugbank.DB05015,866323-14-0,drugbank|chembl|unichem,Belinostat,drugbank.DB05015|drug_central.4876|pubchem.6918638,approved,Drug,Drug
drugbank.DB05016,775304-57-9,drugbank|chembl|unichem,Ataluren,drugbank.DB05016|drug_central.4872|pubchem.11219835,approved,Drug,Drug
drugbank.DB05017,,drugbank,YSIL6,drugbank.DB05017,,Drug,Drug
drugbank.DB05018,108147-54-2,drugbank|chembl|unichem,Migalastat,drugbank.DB05018|drug_central.5110|pubchem.176077,approved,Drug,Drug
drugbank.DB05019,,drugbank,LC16M8,drugbank.DB05019,,Drug,Drug
drugbank.DB05020,441785-26-8,drugbank|unichem,Besifovir dipivoxil,drugbank.DB05020|pubchem.6480442,,Drug,Drug
drugbank.DB05021,,drugbank,EMZ702,drugbank.DB05021,,Drug,Drug
drugbank.DB05022,69408-81-7,drugbank|unichem,Amonafide,drugbank.DB05022|pubchem.50515,,Drug,Drug
drugbank.DB05023,,drugbank,ATL1101,drugbank.DB05023,,Drug,Drug
drugbank.DB05024,,drugbank,CTA018,drugbank.DB05024,,Drug,Drug
drugbank.DB05025,289893-25-0,drugbank|unichem,Arimoclomol,drugbank.DB05025|pubchem.208924,,Drug,Drug
drugbank.DB05027,,drugbank,DG041,drugbank.DB05027,,Drug,Drug
drugbank.DB05029,1391-36-2,drugbank|unichem,Lancovutide,drugbank.DB05029|pubchem.139593411|pubchem.101611009,,Drug,Drug
drugbank.DB05032,,drugbank,REV131,drugbank.DB05032,,Drug,Drug
drugbank.DB05033,,drugbank,INCB7839,drugbank.DB05033,,Drug,Drug
drugbank.DB05034,118812-69-4,drugbank|unichem,Ularitide,drugbank.DB05034|pubchem.16132416,,Drug,Drug
drugbank.DB05035,355129-15-6,drugbank|unichem,Eprotirome,drugbank.DB05035|pubchem.10299876,,Drug,Drug
drugbank.DB05036,,drugbank,Grn163l,drugbank.DB05036,,Drug,Drug
drugbank.DB05038,209733-45-9,drugbank|unichem,Anatibant,drugbank.DB05038|pubchem.9831652,,Drug,Drug
drugbank.DB05039,312753-06-3,drugbank|chembl|unichem,Indacaterol,drugbank.DB05039|drug_central.4183|pubchem.6918554,approved,Drug,Drug
drugbank.DB05040,,drugbank,MVA3000,drugbank.DB05040,,Drug,Drug
drugbank.DB05042,,drugbank,SGS518,drugbank.DB05042,,Drug,Drug
drugbank.DB05043,,drugbank,GSK159797,drugbank.DB05043,,Drug,Drug
drugbank.DB05044,,drugbank,PSN357,drugbank.DB05044,,Drug,Drug
drugbank.DB05045,348119-84-6,drugbank|unichem,Obinepitide,drugbank.DB05045|pubchem.131704295|pubchem.42629124,,Drug,Drug
